epoch,train_loss,validation_losses,test_loss
1,0.7242560982704163,0.7984769344329834,0.6654918789863586
2,0.7600134611129761,0.7556746602058411,0.6654918789863586
3,0.7279344201087952,0.7035290598869324,0.6654918789863586
4,0.6882437467575073,0.6832931041717529,0.6654918789863586
5,0.6727750897407532,0.6773275136947632,0.6654918789863586
6,0.6682497262954712,0.67218017578125,0.6654918789863586
7,0.6645386219024658,0.6656495332717896,0.6654918789863586
