epoch,train_loss,validation_losses,test_loss
1,0.7197401523590088,0.724661648273468,0.6609317064285278
2,0.6929683685302734,0.6897156834602356,0.6609317064285278
3,0.6722447276115417,0.670326292514801,0.6609317064285278
4,0.6602237224578857,0.6510387659072876,0.6609317064285278
5,0.6489089131355286,0.630689263343811,0.6609317064285278
6,0.6368384957313538,0.6507208347320557,0.6609317064285278
7,0.6445363163948059,0.6608800292015076,0.6609317064285278
