epoch,train_loss,validation_losses,test_loss
1,0.7135114073753357,0.7543913125991821,0.6782671809196472
2,0.702751100063324,0.7070346474647522,0.6782671809196472
3,0.6796275973320007,0.6748125553131104,0.6782671809196472
4,0.6631729602813721,0.6533997058868408,0.6782671809196472
5,0.6520860195159912,0.6458210945129395,0.6782671809196472
6,0.649684727191925,0.6790284514427185,0.6782671809196472
7,0.6670994162559509,0.6780568361282349,0.6782671809196472
