epoch,train_loss,validation_losses,test_loss
1,0.7134344577789307,0.7743044495582581,0.6475613117218018
2,0.7147442102432251,0.7121983766555786,0.6475613117218018
3,0.6825990080833435,0.6819138526916504,0.6475613117218018
4,0.6665184497833252,0.6744046807289124,0.6475613117218018
5,0.6626244783401489,0.6675788164138794,0.6475613117218018
6,0.6590981483459473,0.6575719714164734,0.6475613117218018
7,0.654337465763092,0.6473426818847656,0.6475613117218018
