epoch,train_loss,validation_losses,test_loss
1,0.7194870114326477,0.8089823722839355,0.8076977133750916
2,0.7340903878211975,0.8106862306594849,0.8076977133750916
3,0.7364599108695984,0.8110371828079224,0.8076977133750916
4,0.7358625531196594,0.8108601570129395,0.8076977133750916
5,0.7357244491577148,0.8087000250816345,0.8076977133750916
6,0.7351056337356567,0.808138370513916,0.8076977133750916
7,0.7356687784194946,0.8076490163803101,0.8076977133750916
