epoch,train_loss,validation_losses,test_loss
1,0.7142265439033508,0.8118917942047119,0.6722984313964844
2,0.7367520928382874,0.802983283996582,0.6722984313964844
3,0.7321233153343201,0.76889967918396,0.6722984313964844
4,0.7143264412879944,0.7108525037765503,0.6722984313964844
5,0.6833189725875854,0.6826378703117371,0.6722984313964844
6,0.6679153442382812,0.675869345664978,0.6722984313964844
7,0.6642526388168335,0.6722122430801392,0.6722984313964844
