epoch,train_loss,validation_losses,test_loss
1,0.7304656505584717,0.7331936955451965,0.620335578918457
2,0.6993171572685242,0.6977230906486511,0.620335578918457
3,0.6778177618980408,0.6722195148468018,0.620335578918457
4,0.6612111330032349,0.6543592810630798,0.620335578918457
5,0.6506117582321167,0.6385688781738281,0.620335578918457
6,0.6412185430526733,0.6196761727333069,0.620335578918457
7,0.6309451460838318,0.6202976703643799,0.620335578918457
