epoch,train_loss,validation_losses,test_loss
1,0.7123433351516724,0.7476998567581177,0.6281857490539551
2,0.6996254324913025,0.7027586102485657,0.6281857490539551
3,0.6773587465286255,0.6785452961921692,0.6281857490539551
4,0.664546549320221,0.6672627925872803,0.6281857490539551
5,0.6579636335372925,0.6547445058822632,0.6281857490539551
6,0.6519182920455933,0.6422842144966125,0.6281857490539551
7,0.6455997228622437,0.6282587647438049,0.6281857490539551
