epoch,train_loss,validation_losses,test_loss
1,0.7205483913421631,0.788895845413208,0.6843995451927185
2,0.7370599508285522,0.7509293556213379,0.6843995451927185
3,0.7156316041946411,0.7143203020095825,0.6843995451927185
4,0.6913219690322876,0.736737072467804,0.6843995451927185
5,0.706386387348175,0.6827989816665649,0.6843995451927185
6,0.6713810563087463,0.6760250329971313,0.6843995451927185
7,0.6672468185424805,0.6843585968017578,0.6843995451927185
