epoch,train_loss,validation_losses,test_loss
1,0.7507452368736267,0.8132153749465942,0.7008032202720642
2,0.7709560394287109,0.8129350543022156,0.7008032202720642
3,0.7707804441452026,0.8101450800895691,0.7008032202720642
4,0.768740713596344,0.7903370261192322,0.7008032202720642
5,0.7539997100830078,0.7336742877960205,0.7008032202720642
6,0.7110703587532043,0.697446882724762,0.7008032202720642
7,0.6832630634307861,0.7004234194755554,0.7008032202720642
