epoch,train_loss,validation_losses,test_loss
1,0.7068182826042175,0.8086917400360107,0.6576704382896423
2,0.7344270944595337,0.7738783359527588,0.6576704382896423
3,0.7165615558624268,0.7045218348503113,0.6576704382896423
4,0.6798798441886902,0.6808743476867676,0.6576704382896423
5,0.6672126650810242,0.6727040410041809,0.6576704382896423
6,0.6627761721611023,0.6654663681983948,0.6576704382896423
7,0.6594477295875549,0.6576337218284607,0.6576704382896423
