epoch,train_loss,validation_losses,test_loss
1,0.7487314343452454,0.800518274307251,0.6927812099456787
2,0.7607431411743164,0.7783788442611694,0.6927812099456787
3,0.7456200122833252,0.7451609373092651,0.6927812099456787
4,0.72059166431427,0.7727692723274231,0.6927812099456787
5,0.742539644241333,0.7304762601852417,0.6927812099456787
6,0.7097854614257812,0.6766473054885864,0.6927812099456787
7,0.6689091920852661,0.6925714612007141,0.6927812099456787
