epoch,train_loss,validation_losses,test_loss
1,0.7410120368003845,0.8124847412109375,0.6721970438957214
2,0.7703074216842651,0.7997777462005615,0.6721970438957214
3,0.7608444094657898,0.7322869300842285,0.6721970438957214
4,0.710374116897583,0.6832252144813538,0.6721970438957214
5,0.6724892854690552,0.6848256587982178,0.6721970438957214
6,0.6740672588348389,0.6712373495101929,0.6721970438957214
7,0.6635388135910034,0.6722619533538818,0.6721970438957214
