epoch,train_loss,validation_losses,test_loss
1,0.7330451607704163,0.8132400512695312,0.7624174356460571
2,0.7530879378318787,0.8131999969482422,0.7624174356460571
3,0.7531089782714844,0.8130432367324829,0.7624174356460571
4,0.7530052661895752,0.8123632669448853,0.7624174356460571
5,0.7525760531425476,0.8092395067214966,0.7624174356460571
6,0.7506149411201477,0.7967351675033569,0.7624174356460571
7,0.7428561449050903,0.7623805403709412,0.7624174356460571
